,MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
10135,SRCAR - Southwest Riverside County,2.0,False,False,Two,False,SouthwestRiversideCounty,2.0,0.0624,2718.0,2718.0,Magnum Property Management,Monica,swmacimon,36329.0,36329 Albus Avenue,Winchester,2024.0,False,Macias,1677.0,33.592065000000005,-117.10479,SouthwestRiversideCounty,3.0,3000.0,2025-02-14,ResidentialLease,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-01-14,2025-02-14,92596
10136,11 - Westside,1.0,False,False,One,False,InlandValleys,2.0,0.1359,5918.0,5918.0,Trustworthy Realty Inc,DANIEL,IVVALDDAN,3043.0,3043 Baltic Avenue,Long Beach,1953.0,False,VALDIVIA,1250.0,33.81326,-118.213593,PacificWest,2.0,800000.0,2025-02-27,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-01-14,2025-02-27,90810
10137,112 - North Lawndale,1.0,False,False,One,False,SouthBay,2.0,0.1337,5824.0,5824.0,Pacific Properties Realty Group,Johan,SBCISNJOH,15635.0,15635 Wharff Lane,Lawndale,1977.0,False,Cisneros,1482.0,33.888624,-118.356703,Downey,2.0,915000.0,2025-02-11,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-01-10,2025-02-11,90260
10138,R2 - Rancho Santa Margarita Central,1.0,False,False,MultiSplit,False,OrangeCounty,2.0,0.0735,3200.0,3200.0,Regency Real Estate Brokers,Linda,DFREELIN,16.0,16 Via Marguesa,Rancho Santa Margarita,1996.0,False,Freedland,1574.0,33.623898,-117.611713,OrangeCounty,3.0,4000.0,2025-02-05,ResidentialLease,Closed,4.0,SingleFamilyResidence,Orange,3.0,CA,2025-02-05,2025-02-05,92688
10139,VC33 - Oxnard - Southwest / Port Huenem,2.0,False,False,Two,False,VenturaCoastal,1.0,0.04,1742.0,1742.0,East West Real Estate Group Inc.,Chia-Asi,vc211514288,2696.0,2696 Anchor Avenue,Port Hueneme,1971.0,False,Tsai,892.0,34.181107,-119.219792,VenturaCoastal,1.0,2225.0,2025-02-12,ResidentialLease,Closed,1.0,Condominium,Ventura,2.0,CA,2025-02-12,2025-02-12,93041
10140,15 - West Huntington Beach,1.0,False,False,ThreeOrMore,False,PacificWest,2.0,0.0759,3308.0,3308.0,Keller Williams Realty Irvine,Jordan,PGUANJO,413.0,413 Delaware Street,Huntington Beach,2008.0,False,Wang,3344.0,33.660927,-117.993136,PacificWest,4.0,5095.0,2025-02-19,ResidentialLease,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2025-02-19,2025-02-19,92648
10141,PS - Portola Springs,1.0,False,False,One,False,OrangeCounty,2.0,0.0,0.0,0.0,Redfin,Jennifer,OCELIAJEN,705.0,705 Trailblaze,Irvine,2016.0,False,Elia,1170.0,33.68738,-117.714039,OrangeCounty,2.0,985000.0,2025-02-20,Residential,Closed,2.0,Condominium,Orange,2.0,CA,2025-01-24,2025-02-20,92618
10142,Unknown,1.0,False,False,One,False,BayEast,1.0,0.0324,1413.0,1413.0,Real Estate Ebroker Inc,Antonio,CCBE-206508771,13756.0,13756 Schooner Rd,San Leandro,1979.0,False,Cardenas,1125.0,37.69884508,-122.17742443,BayEast,2.0,632775.0,2025-02-05,Residential,Closed,2.0,Condominium,Alameda,3.0,CA,2025-01-21,2025-02-05,94577
10143,331 - North End Palm Springs,1.0,False,False,One,False,OrangeCounty,2.0,0.16,6970.0,6970.0,Equity Union,Joe,OCCHUNGJO,3555.0,3555 Cliffrose Trail,Palm Springs,2007.0,False,Chung,2023.0,33.863035,-116.53181200000002,PalmSprings,2.0,610000.0,2025-02-07,Residential,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,2025-01-12,2025-02-07,92262
10144,SLO - San Luis Obispo,2.0,False,False,Two,False,Mrmls,2.0,0.0591,2576.0,2576.0,None MRML,NONE,none,1063.0,1063 Terra Way,San Luis Obispo,2024.0,False,NONE,1639.0,35.255395,-120.681341,SanLuisObispoCoastal,3.0,955480.0,2025-02-25,Residential,Closed,2.0,SingleFamilyResidence,San Luis Obispo,3.0,CA,2025-01-14,2025-02-25,93405
10145,SRCAR - Southwest Riverside County,1.0,False,False,Unknown,False,SouthwestRiversideCounty,2.0,3.78,164657.0,164657.0,Progressive R/E Acquisitions,Ana,Tyuriana,492.0,492 Rambling Lane,Aguanga,1979.0,False,Yuri,1576.0,33.508776,-116.790317,SouthwestRiversideCounty,2.0,42500.0,2025-02-05,Land,Closed,2.0,Unknown,Riverside,3.0,CA,2025-01-05,2025-02-05,92536
10146,APPV - Apple Valley,1.0,False,False,One,False,CitrusValley,3.0,0.4936,21500.0,21500.0,ALL ENCOMPASS REALTY,Alfred,cv50929,20958.0,20958 Nisqually Road 1-3,Apple Valley,1985.0,False,Saiz,3372.0,34.486975,-117.206454,CitrusValley,6.0,515000.0,2025-02-03,Residential,Closed,3.0,Triplex,San Bernardino,6.0,CA,2025-01-08,2025-02-03,92308
10147,92116 - Normal Heights,1.0,False,False,One,False,PacificSouthwest,1.0,0.0576,2508.0,2508.0,Coldwell Banker West,Andrew,817643,3415.0,3415 Collier Ave,San Diego,1947.0,False,Temple,720.0,32.76528225,-117.1201765,SanDiego,1.0,885000.0,2025-02-04,Residential,Closed,2.0,SingleFamilyResidence,San Diego,2.0,CA,2025-01-14,2025-02-04,92116
10148,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1674,7264.5,7020.0,BRG Realty,Quinn,ML5100649,1225.0,1225 Vienna Drive,Sunnyvale,1998.0,False,Phan,1328.0,37.40142504,-122.00563741,Mlslistings,2.0,279900.0,2025-02-11,ManufacturedInPark,Closed,2.0,Unknown,Santa Clara,3.0,CA,2025-01-06,2025-02-11,94089
10149,92084 - Vista,1.0,False,False,One,False,NorthSanDiegoCounty,2.0,0.1928,8400.0,8400.0,Realty ONE Group Pacific,Marge,120195,444.0,444 Gail Drive,Vista,1971.0,False,Ouimet,1351.0,33.226658,-117.238845,NorthSanDiegoCounty,2.0,835000.0,2025-02-13,Residential,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-01-23,2025-02-13,92084
10150,LAC - Lancaster,1.0,False,False,One,False,Southland,2.0,2.5507,111108.0,111108.0,"Pinnacle Estate Properties, Inc.",James,F207096309,1642.0,1642 W Avenue L8,Lancaster,1978.0,False,Chikato,1378.0,34.652097999999995,-118.160289,BeverlyHillsGreaterLa,2.0,515000.0,2025-02-27,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-01-08,2025-02-27,93534
10151,140 - East Carson,1.0,False,False,One,False,SouthBay,1.0,0.1266,5514.0,5514.0,Circle Real Estate,Maria,SBGOMARIA,2708.0,2708 E Madison Street,Carson,1938.0,False,Gonzalez,781.0,33.834506,-118.217855,PacificWest,1.0,710000.0,2025-02-25,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-01-01,2025-02-25,90810
10152,APPV - Apple Valley,1.0,False,False,Unknown,False,HighDesert,2.0,28.73,1251478.0,1251478.0,Lee & Associates,Paul,HD18898,20600.0,20600 US Highway 18 150,Apple Valley,1954.0,False,Casilla,1576.0,34.522065000000005,-117.217002,HighDesert,2.0,1100.0,2025-02-06,CommercialLease,Closed,2.0,Office,San Bernardino,3.0,CA,2025-02-06,2025-02-06,92307
10153,616 - Diamond Bar,2.0,False,False,Two,False,OrangeCounty,2.0,0.2859,12453.0,12453.0,Ascendant Realty,Arthur,SCHANART,24228.0,24228 Sylvan Glen Road E,Diamond Bar,1988.0,False,Chang,999.0,34.031133000000004,-117.791428,PacificWest,2.0,580000.0,2025-02-13,Residential,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-01-24,2025-02-13,91765
10154,SYL - Sylmar,1.0,False,False,Unknown,False,Southland,0.0,0.1674,7264.5,7020.0,Federico J. Triebel,Federico,F210007405,16079.0,16079 Yarnell St. B4,Sylmar,1972.0,False,Triebel,1440.0,34.31882,-118.481108,Southland,2.0,240000.0,2025-02-27,ManufacturedInPark,Closed,3.0,Unknown,Los Angeles,2.0,CA,2024-12-30,2025-02-27,91342
10155,C08 - Cheviot Hills/Rancho Park,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.1258,5479.0,5479.0,The CREM Group,Erin,CLW-C136434,10510.0,10510 Bradbury Road,Los Angeles,1926.0,False,Ward,1597.0,34.040346,-118.416796,BeverlyHillsGreaterLa,2.0,1800000.0,2025-02-14,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-01-15,2025-02-14,90064
10156,321 - Rancho Mirage,1.0,False,False,Unknown,False,CaliforniaDesert,2.0,0.1315,5728.0,5728.0,Bennion Deville Homes,Lynn,CDAR-D29582,67.0,67 Cabernet,Rancho Mirage,2019.0,False,Killoran,1438.0,33.802103,-116.411829,CaliforniaDesert,2.0,3650.0,2025-02-19,ResidentialLease,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,2025-02-12,2025-02-19,92270
10157,77 - Anaheim Hills,1.0,False,False,One,False,Glendale,1.0,0.1674,7264.5,7020.0,Dream Realty La Crescenta,Young,G81767,1045.0,1045 S Sundance Drive,Anaheim Hills,1989.0,False,Lee,971.0,33.845893,-117.737208,PacificWest,2.0,690000.0,2025-02-13,Residential,Closed,1.0,Condominium,Orange,2.0,CA,2025-01-07,2025-02-13,92808
10158,SW - San Clemente Southwest,1.0,False,False,ThreeOrMore,False,Laguna,2.0,0.1376,5992.0,5992.0,PACIFIC SOTHEBYS INT'L REALTY,Nicholas,LGHARTNIC,235.0,235 Avenida Montalvo B,San Clemente,1993.0,False,Hartman II,2100.0,33.407079,-117.604946,Laguna,3.0,1295000.0,2025-02-14,Residential,Closed,2.0,Condominium,Orange,4.0,CA,2025-01-13,2025-02-14,92672
10159,17 - Northwest Huntington Beach,1.0,False,False,One,False,PacificWest,1.0,0.16,6970.0,6970.0,Century 21 Discovery,Cindy,nbergcin,15762.0,15762 Taft Lane C,Huntington Beach,1972.0,False,Berg,1100.0,33.732575,-118.031017,PacificWest,2.0,2600.0,2025-02-01,ResidentialLease,Closed,1.0,Apartment,Orange,2.0,CA,2025-01-30,2025-02-01,92649
10160,"3 - Eastside, Circle Area",1.0,False,False,One,False,Mrmls,0.0,0.3109,13542.0,13542.0,None MRML,NONE,NONE,3501.0,3501 E Ransom Street 107,Long Beach,1985.0,False,NONE,840.0,33.786938,-118.151315,PacificWest,1.0,1795.0,2025-02-17,ResidentialLease,Closed,0.0,Apartment,Los Angeles,1.0,CA,2025-02-17,2025-02-17,90804
10161,Unknown,1.0,False,False,One,False,ContraCosta,0.0,0.0,0.0,0.0,Exp Realty of California Inc.,Kathrine,BMLS-159527473,3804.0,3804 Via Verdi,Richmond,1981.0,False,Rae,1125.0,37.96605061,-122.31620974,Delta,1.0,424000.0,2025-02-25,Residential,Closed,0.0,Condominium,Contra Costa,2.0,CA,2025-02-06,2025-02-25,94803
10162,FRZ - Frazier Park,1.0,False,False,One,False,Southland,1.0,0.0798,3478.0,3478.0,Frazier Mt.Real Estate,Laura,SR207090291,728.0,728 Catalina,Frazier Park,1964.0,False,Raymond,1354.0,34.823362,-118.947812,Southland,2.0,1750.0,2025-02-02,ResidentialLease,Closed,4.0,SingleFamilyResidence,Kern,3.0,CA,2025-01-10,2025-02-02,93225
10163,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,3.0,0.1615,7035.0,7035.0,REILLIST,Pedro,ML475922,780.0,780 La Crosse Drive,Morgan Hill,1978.0,False,Garcia,2670.0,37.10382976,-121.64878449,Mlslistings,3.0,1485000.0,2025-02-25,Residential,Closed,3.0,SingleFamilyResidence,Santa Clara,5.0,CA,2025-01-31,2025-02-25,95037
10164,323 - South Palm Desert,1.0,False,False,One,False,CaliforniaDesert,2.0,0.07,3049.0,3049.0,"AKR, Inc.",Nicholas,CDAR-76484,72308.0,72308 Blueridge Court,Palm Desert,1979.0,False,Thompson,1654.0,33.693005,-116.4035,CaliforniaDesert,2.0,599000.0,2025-02-03,Residential,Closed,2.0,Condominium,Riverside,3.0,CA,2025-01-30,2025-02-03,92260
10165,C20 - Hollywood,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.3444,15000.0,15000.0,The Beverly Hills Estates,Lindsay,CLW-C130149,1531.0,1531 Detroit Street 209,Los Angeles,1979.0,False,Segal,675.0,34.098911,-118.345924,BeverlyHillsGreaterLa,1.0,1800.0,2025-02-07,ResidentialLease,Closed,1.0,Condominium,Los Angeles,1.0,CA,2025-02-07,2025-02-07,90046
10166,NHO - North Hollywood,1.0,False,False,One,False,Southland,0.0,0.155,6753.0,6753.0,J & V Real Estate Group Inc.,Jorge A.,f207057480,12036.0,12036 Roscoe Boulevard,North Hollywood,2024.0,False,Rodriguez,1200.0,34.221333,-118.39531399999998,Southland,2.0,3600.0,2025-02-06,ResidentialLease,Closed,0.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-02-06,2025-02-06,91605
10167,OSOS - Los Osos,1.0,False,False,Unknown,False,NorthSanLuisObispo,2.0,0.1435,6250.0,6250.0,Peek Realty,Karen,NS02084947,1178.0,1178 9th Street,Los Osos,1979.0,False,Peek,1576.0,35.330568,-120.832813,NorthSanLuisObispo,2.0,400000.0,2025-02-05,Land,Closed,2.0,Unknown,San Luis Obispo,3.0,CA,2024-12-26,2025-02-05,93402
10168,OREA - SM/Orcutt East,1.0,False,False,One,False,Mlslistings,2.0,0.2,8712.0,0.2,Vargestate Inc.,Melisa,ML5098683,1168.0,1168 Rice Ranch Road,Santa Maria,1961.0,False,Urias,1688.0,34.856991,-120.41688700000002,PismoCoast,2.0,705000.0,2025-02-25,Residential,Closed,2.0,SingleFamilyResidence,Santa Barbara,4.0,CA,2025-01-29,2025-02-25,93455
10169,RIEN - Rienda,2.0,False,False,Two,False,Mrmls,2.0,0.0,0.0,0.0,None MRML,NONE,NONE,201.0,201 Moonflower Road,Rancho Mission Viejo,2024.0,False,NONE,1558.0,33.524958000000005,-117.576475,OrangeCounty,3.0,4200.0,2025-02-22,ResidentialLease,Closed,2.0,Condominium,Orange,3.0,CA,2025-02-22,2025-02-22,92675
10170,92101 - San Diego Downtown,1.0,False,False,One,False,PacificSouthwest,1.0,2.3539,102536.0,102536.0,Heritage Re David Waitley Co B,Demi,809957,500.0,500 W Harbor Dr 1104,San Diego,1994.0,False,Waitley,1184.0,32.7110049,-117.16634435,SanDiego,2.0,1110000.0,2025-02-03,Residential,Closed,1.0,Condominium,San Diego,2.0,CA,2025-01-09,2025-02-03,92101
10171,C02 - Beverly Hills Post Office,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.5638,24559.0,24559.0,Nourmand & Associates-BH,Julie,CLW-C102890,2819.0,2819 Coldwater Canyon Drive,Beverly Hills,1974.0,False,Solnit,4332.0,34.123651,-118.401935,BeverlyHillsGreaterLa,5.0,25000.0,2025-02-12,ResidentialLease,Closed,7.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-02-11,2025-02-12,90210
10172,699 - Not Defined,1.0,False,False,ThreeOrMore,False,OrangeCounty,2.0,0.1674,7264.5,7020.0,"eXp Realty of Greater Los Angeles, Inc.",Alvin,SWANGALV,81.0,81 Ebb Tide Circle,Newport Beach,2018.0,False,Wang,2229.0,33.630872,-117.930083,OrangeCounty,4.0,1760000.0,2025-02-05,Residential,Closed,2.0,Condominium,Orange,4.0,CA,2025-01-06,2025-02-05,92663
10173,92130 - Carmel Valley,2.0,False,False,Two,False,SanDiego,2.0,0.1674,7264.5,7020.0,Golden Shore Realty,Qian,SAND-670061,4252.0,4252 Sturgeon Ct,San Diego,1989.0,False,Li,2194.0,32.95421025,-117.222601,SanDiego,3.0,2045000.0,2025-02-07,Residential,Closed,4.0,SingleFamilyResidence,San Diego,4.0,CA,2024-12-20,2025-02-07,92130
10174,80 - Cypress North of Katella,1.0,False,False,One,False,OrangeCounty,2.0,0.1377,6000.0,6000.0,National Realty Advisors,Jacob,OCSONGJAC,5751.0,5751 Lime Avenue,Cypress,1962.0,False,Song,1106.0,33.825385,-118.032411,PacificWest,2.0,785000.0,2025-02-05,Residential,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2024-12-20,2025-02-05,90630
10175,9 - Poly High,1.0,False,False,One,False,WestSanGabrielValley,1.0,0.1554,6768.0,6768.0,"FOCUS PROPERTY SERVICES, INC.",CHUNG-TAO,w72497,1815.0,1815 Locust Avenue 1,Long Beach,1964.0,False,LEE,650.0,33.790252,-118.191449,WestSanGabrielValley,2.0,1950.0,2025-02-01,ResidentialLease,Closed,1.0,Apartment,Los Angeles,2.0,CA,2025-02-01,2025-02-01,90806
10176,252 - Riverside,1.0,False,False,One,False,InlandValleys,2.0,0.18,7841.0,7841.0,POWER 1 PROPERTIES,JOHN,ISMITJOHN,8367.0,8367 Rosemary Drive,Riverside,1993.0,False,SMITH,1798.0,33.898871,-117.297587,InlandValleys,2.0,710000.0,2025-02-14,Residential,Closed,4.0,SingleFamilyResidence,Riverside,3.0,CA,2024-12-20,2025-02-14,92508
10177,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1166,5080.0,5080.0,South Bay Realty,Cielo,ML151759,176.0,176 N 24th Street,San Jose,1979.0,False,Marengo,1464.0,37.34952256,-121.8698213,Mlslistings,2.0,1000000.0,2025-02-11,Residential,Closed,4.0,SingleFamilyResidence,Santa Clara,3.0,CA,2025-01-22,2025-02-11,95116
10178,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,0.0,0.6267,27300.0,27300.0,Coldwell Banker Realty,Wendi,ML5065451,1438.0,1438 Edgewood Road,Redwood City,1929.0,False,Selig-Aimonetti,2610.0,37.47946496,-122.2602975,Mlslistings,3.0,12500.0,2025-02-25,ResidentialLease,Closed,0.0,Unknown,San Mateo,4.0,CA,2025-02-20,2025-02-25,94062
10179,79 - Anaheim West of Harbor,2.0,False,False,Two,False,PacificWest,2.0,0.093,4050.0,4050.0,eXp Realty of Greater Los Angeles,Ben,PBENGOME,1287.0,1287 N Lighthouse Lane,Anaheim,1987.0,False,Gomez,1701.0,33.85093,-117.952014,PacificWest,3.0,4100.0,2025-02-07,ResidentialLease,Closed,4.0,SingleFamilyResidence,Orange,3.0,CA,2025-02-03,2025-02-07,92801
10180,SRCAR - Southwest Riverside County,2.0,False,False,Two,False,SouthwestRiversideCounty,3.0,0.24,10454.0,10454.0,Abundance Real Estate,Hannah,SWHIMEHAN,32359.0,32359 Corte San Vincente,Temecula,1992.0,False,Himel,2328.0,33.516564,-117.09381100000002,SouthwestRiversideCounty,3.0,750000.0,2025-02-24,Residential,Closed,6.0,SingleFamilyResidence,Riverside,4.0,CA,2025-01-23,2025-02-24,92592
10181,PLM - Palmdale,1.0,False,False,One,False,OrangeCounty,2.0,0.1628,7093.0,7093.0,Superior Properties Group,Charlie,OCCHARMAR,2152.0,2152 E Avenue Q5,Palmdale,1957.0,False,Martinez,1582.0,34.58314,-118.090505,Downey,2.0,337500.0,2025-02-24,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-01-20,2025-02-24,93550
10182,92020 - El Cajon,2.0,False,False,Two,False,PacificSouthwest,2.0,0.1423,6200.0,6200.0,ShoppingSDHouses,Delta,816813,1152.0,1152 Benjamin Pl,El Cajon,1967.0,False,Sivonsay,1870.0,32.77966103,-116.97595653,SanDiego,3.0,1100000.0,2025-02-25,Residential,Closed,4.0,SingleFamilyResidence,San Diego,4.0,CA,2025-02-08,2025-02-25,92020
10183,7 - North Long Beach,1.0,False,False,Unknown,False,PacificWest,2.0,0.1387,6043.0,6043.0,"Ernst & Haas Mngmnt Co., Inc.",David,zhaasdav,273.0,273 E Market Street,Long Beach,1946.0,False,Haas,1576.0,33.854471000000004,-118.190121,PacificWest,2.0,595.0,2025-02-18,CommercialLease,Closed,2.0,Business,Los Angeles,3.0,CA,2025-02-18,2025-02-18,90805
10184,Unknown,2.0,False,False,Two,False,Mrmls,2.0,0.15,6534.0,6534.0,NONMEMBER MRML,General,NONMEMBER,7625.0,7625 Glenmont Way,Antelope,1979.0,False,NONMEMBER,1881.0,38.70522800000001,-121.38697,SanLuisObispoCoastal,3.0,444900.0,2025-02-24,Residential,Closed,2.0,SingleFamilyResidence,Sacramento,4.0,CA,2025-01-10,2025-02-24,95843
10185,MC - Mission Viejo Central,1.0,False,False,ThreeOrMore,False,OrangeCounty,2.0,0.241,10500.0,10500.0,Pacific Sterling Realty,Thomas,SYEHTHO,26901.0,26901 Primavera Drive,Mission Viejo,1968.0,False,Yeh,1875.0,33.600618,-117.660913,OrangeCounty,3.0,1390000.0,2025-02-10,Residential,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2025-01-09,2025-02-10,92691
10186,VIC - Victorville,2.0,False,False,Two,False,PacificWest,2.0,0.163,7100.0,7100.0,Realty Masters & Associates,Ana Rocio,EPIMEANA,15564.0,15564 Naples Lane,Victorville,2004.0,False,Pimentel,1931.0,34.551716,-117.324476,HighDesert,3.0,446900.0,2025-02-21,Residential,Closed,6.0,SingleFamilyResidence,San Bernardino,5.0,CA,2025-01-08,2025-02-21,92394
10187,BOUQ - Bouquet Canyon,2.0,False,False,Two,False,Southland,2.0,0.1128,4915.0,4915.0,HomeSmart Evergreen Realty,Kathleen,f207095528,27555.0,27555 Camomile Lane,Saugus,1979.0,False,Shrode,1670.0,34.444888,-118.517245,Southland,3.0,799000.0,2025-02-04,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2024-12-25,2025-02-04,91350
10188,252 - Riverside,2.0,False,False,Two,False,BeverlyHillsGreaterLa,3.0,0.15,6534.0,6534.0,Keller Williams Beverly Hills,Soheil,CLW-C133591,19639.0,19639 Capital Peak Lane,Riverside,2003.0,False,Shakoori Divani,2834.0,33.889852000000005,-117.32011599999998,InlandValleys,3.0,700000.0,2025-02-10,Residential,Closed,3.0,SingleFamilyResidence,Riverside,4.0,CA,2025-01-02,2025-02-10,92508
10189,ROSA - Rosamond,1.0,False,False,One,False,Southland,2.0,0.2692,11728.0,11728.0,Keller Williams Realty Antelope Valley,Angel,SR150564163,1133.0,1133 Barrington Avenue,Rosamond,1991.0,False,Pelayo,1484.0,34.877992,-118.151666,Southland,2.0,408000.0,2025-02-14,Residential,Closed,2.0,SingleFamilyResidence,Kern,3.0,CA,2025-01-24,2025-02-14,93560
10190,699 - Not Defined,2.0,False,False,Two,False,CitrusValley,3.0,0.1494,6510.0,6510.0,REALTY ONE GROUP MASTERS,Stephanie,C20406,6245.0,6245 Carter Court,Chino,1987.0,False,Villavicencio,2342.0,34.00571,-117.668338,TheInlandGateway,3.0,980000.0,2025-02-21,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-01-22,2025-02-21,91710
10191,LNSLT - Salt Creek,2.0,False,False,Two,False,OrangeCounty,2.0,0.1674,7264.5,7020.0,Beachstone Properties,Janet,SDONOJAN,161.0,161 Shorebreaker Drive,Laguna Niguel,1992.0,False,DePerry,1568.0,33.494731,-117.697513,OrangeCounty,3.0,4600.0,2025-02-14,ResidentialLease,Closed,2.0,Condominium,Orange,3.0,CA,2025-01-22,2025-02-14,92677
10192,TAR - Tarzana,2.0,False,False,Two,False,Claw,3.0,0.5198,22642.0,22642.0,Chelsea Properties,Elizabeth,CLW-C109352,4870.0,4870 Vanalden Avenue,Tarzana,2019.0,False,Friedman,6462.0,34.158331,-118.552622,BeverlyHillsGreaterLa,7.0,4100000.0,2025-02-03,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,6.0,CA,2025-01-07,2025-02-03,91356
10193,VC31 - Oxnard - Northwest,1.0,False,False,One,False,VenturaCoastal,2.0,0.1674,7264.5,7020.0,Ventura County ExecutiveRealty,Tanya,v211504711,2216.0,2216 N H Street,Oxnard,1975.0,False,Reyes,1431.0,34.225746,-119.184975,VenturaCoastal,2.0,644500.0,2025-02-07,Residential,Closed,2.0,Condominium,Ventura,3.0,CA,2025-01-11,2025-02-07,93036
10194,637 - Los Feliz,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.2296,10003.0,10003.0,Bella Realty Group-Los Angeles,Bella,CLW-C139625,3775.0,3775 Aloha Street,Los Angeles,1960.0,False,Hart,350.0,34.106091,-118.274663,Claw,1.0,2500.0,2025-02-27,ResidentialLease,Closed,0.0,Unknown,Los Angeles,1.0,CA,2025-02-27,2025-02-27,90027
10195,334 - South End Palm Springs,1.0,False,False,One,False,PalmSprings,1.0,0.07,3049.0,3049.0,Town Real Estate,Robert,PS43841,5949.0,5949 Paradise Plaza,Palm Springs,1977.0,False,Mosura,1258.0,33.802719,-116.482362,PalmSprings,2.0,370000.0,2025-02-27,Residential,Closed,4.0,Condominium,Riverside,2.0,CA,2025-02-08,2025-02-27,92264
10196,Unknown,1.0,False,False,One,False,Mrmls,1.0,0.125,5445.0,0.125,NONMEMBER MRML,General,NONMEMBER,642.0,642 Hazel Avenue,Ukiah,1950.0,False,NONMEMBER,1000.0,39.153547,-123.217912,LakeCounty,1.0,496500.0,2025-02-11,Residential,Closed,1.0,SingleFamilyResidence,Mendocino,2.0,CA,2024-12-23,2025-02-11,95482
10197,632 - Highland Park,1.0,False,False,One,False,BeverlyHillsGreaterLa,1.0,0.1283,5589.0,5589.0,ACME Real Estate,Silke,CLW-C114097,1465.0,1465 N Avenue 57,Los Angeles,1952.0,False,Fernald,1284.0,34.125649,-118.193204,Southland,2.0,1600000.0,2025-02-11,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-01-14,2025-02-11,90042
10198,121 - Lomita,2.0,False,False,Two,False,SouthBay,2.0,4.9,213444.0,4.9,Compass,Sam,sxavsam,1982.0,1982 Rolling Vista Drive 2,Lomita,1965.0,False,Xavier,1660.0,33.775915000000005,-118.314196,SouthBay,3.0,3850.0,2025-02-01,ResidentialLease,Closed,3.0,Townhouse,Los Angeles,4.0,CA,2025-01-28,2025-02-01,90717
10199,266 - Grand Terrace,1.0,False,False,One,False,CitrusValley,3.0,0.2636,11484.0,11484.0,CALIFORNIA FIRST REALTY,Pablo,CV35093,23020.0,23020 Orangewood Court,Grand Terrace,1984.0,False,Meza,1832.0,34.031447,-117.302564,TheInlandGateway,2.0,700000.0,2025-02-18,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-01-03,2025-02-18,92313
10200,ELA - East Los Angeles,1.0,False,False,One,False,Downey,2.0,0.0918,3999.0,3999.0,Century 21 LOTUS,Cinthya,DWHERNCI,6507.0,6507 Northside Drive,East Los Angeles,1941.0,False,Hernandez,908.0,34.013863,-118.132609,Downey,1.0,750000.0,2025-02-18,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-01-13,2025-02-18,90022
10201,92103 - Mission Hills,1.0,False,False,ThreeOrMore,False,SanDiego,2.0,0.0357,1557.0,1557.0,Compass,Nicholas,SAND-697238,2726.0,2726 Reynard Way,San Diego,2024.0,False,Miele,1401.0,32.73401215,-117.16965376,SanDiego,3.0,1250000.0,2025-02-11,Residential,Closed,3.0,SingleFamilyResidence,San Diego,3.0,CA,2025-01-21,2025-02-11,92103
